SEARCH_DATE,HOTEL_ID,CHECK_IN_DATE,ELIGIBLE_IMPRESSIONS,IMPRESSIONS,TRANSITION_PAGE_OPENS,BOOKING_FORM_OPENS,BOOKINGS
2019-08-23,258582,2019-08-23,58,13,3,1,0
2019-07-05,117287,2019-07-05,23,8,2,0,0
2019-07-15,449795,2019-07-15,28,2,0,0,0
2019-07-02,115216,2019-08-31,7,3,1,0,0
2019-09-12,206024,2019-09-12,21,4,1,0,0
2019-09-08,114944,2019-09-08,16,4,1,0,0
2019-08-16,135082,2019-08-16,95,4,1,0,0
2019-07-18,311662,2019-07-21,5,4,1,0,0
2019-08-20,147594,2019-10-09,11,4,1,0,0
2019-08-21,1039948,2019-08-31,5,5,1,0,0
2019-08-10,558921,2019-08-14,7,5,1,0,0
2019-08-30,150819,2019-09-28,4,2,1,0,0
2019-08-19,142620,2019-08-20,3,2,0,0,0
2019-08-26,119708,2019-08-26,66,16,4,1,0
2019-08-24,124956,2019-08-24,40,6,2,0,0
2019-07-24,210748,2019-07-24,25,9,2,0,0
2019-09-01,515831,2019-09-16,1,1,0,0,0
2019-08-21,266001,2019-08-21,20,4,1,0,0
2019-08-24,125701,2019-08-24,29,3,1,0,0
2019-07-25,193587,2019-07-26,27,6,1,0,0
2019-08-15,293772,2019-08-15,79,7,1,0,0
2019-09-09,115760,2019-09-27,8,6,1,0,0
2019-08-13,152668,2019-08-13,68,9,2,0,0
2019-08-24,264356,2019-08-26,1,1,0,0,0
2019-07-31,262449,2019-08-02,3,1,0,0,0
2019-09-02,160521,2019-09-02,14,6,1,0,0
2019-08-27,106400,2019-08-30,3,2,0,0,0
2019-08-31,106657,2019-08-31,274,91,24,2,0
2019-07-26,117895,2019-07-26,53,6,1,0,0
2019-08-22,264456,2019-08-28,2,2,0,0,0
2019-08-24,142520,2019-09-06,1,0,0,0,0
2019-08-02,145284,2019-08-03,12,2,1,0,0
2019-08-30,194525,2019-08-30,97,13,3,0,0
2019-07-02,114213,2019-07-29,2,2,0,0,0
2019-08-17,506107,2019-08-17,27,7,1,0,0
2019-08-03,126984,2019-08-03,69,18,4,1,0
2019-09-14,120110,2019-09-14,134,32,8,1,0
2019-08-19,115216,2019-08-23,110,22,5,1,0
2019-08-01,164318,2019-08-06,10,4,1,0,0
2019-08-24,107859,2019-08-25,6,1,0,0,0
2019-07-26,121894,2019-07-27,8,1,0,0,0
2019-08-04,148493,2019-09-21,2,2,0,0,0
2019-07-03,450758,2019-07-03,18,3,1,0,0
2019-07-02,149709,2019-07-04,40,4,1,0,0
2019-08-18,199544,2019-08-23,5,1,0,0,0
2019-08-03,105313,2019-08-03,121,7,2,0,0
2019-08-09,550881,2019-08-10,8,3,1,0,0
2019-07-14,482557,2019-07-14,18,2,1,0,0
2019-07-08,507356,2019-07-24,1,1,0,0,0
2019-09-15,264747,2019-09-15,19,1,0,0,0
2019-07-21,332647,2019-07-21,6,2,0,0,0
2019-08-21,778218,2019-08-23,2,1,0,0,0
2019-08-08,199782,2019-08-09,169,21,4,0,0
2019-08-14,583178,2019-08-15,7,2,1,0,0
2019-09-14,139402,2019-09-20,86,36,10,1,0
2019-08-02,310612,2019-08-03,55,25,6,0,0
2019-07-24,212367,2019-07-26,48,7,2,0,0
2019-07-17,111241,2019-07-17,16,0,0,0,0
2019-08-16,240950,2019-08-20,13,4,1,0,0
2019-08-05,708777,2019-08-10,2,1,0,0,0
2019-07-10,119487,2019-07-11,69,9,3,0,0
2019-08-25,123502,2019-08-30,17,7,1,0,0
2019-08-17,193543,2019-08-17,39,5,1,0,0
2019-08-12,164813,2019-08-12,30,3,1,0,0
2019-07-27,139426,2019-08-09,5,3,1,0,0
2019-09-05,129476,2019-09-06,24,11,3,0,0
2019-08-12,237083,2019-08-27,2,1,0,0,0
2019-08-21,345317,2019-08-25,3,2,0,0,0
2019-08-08,326850,2019-08-09,32,7,2,0,0
2019-08-13,112743,2019-10-31,1,1,0,0,0
2019-08-27,266621,2019-08-30,1,1,0,0,0
2019-09-05,109281,2019-09-05,358,25,7,1,0
2019-07-19,1017201,2019-07-19,39,9,3,0,0
2019-08-16,107584,2019-08-17,54,14,3,0,0
2019-08-09,769499,2019-08-09,21,1,0,0,0
2019-08-01,307886,2019-08-05,13,6,1,0,0
2019-09-06,711403,2019-09-07,22,4,1,0,0
2019-07-15,110872,2019-08-02,3,3,1,0,0
2019-08-12,112899,2019-08-12,214,25,6,1,0
2019-08-27,189854,2019-09-07,1,1,0,0,0
2019-07-20,188824,2019-07-20,24,6,1,0,0
2019-08-18,114156,2019-09-05,9,4,1,0,0
2019-08-28,943477,2019-08-28,9,0,0,0,0
2019-07-06,115590,2019-07-06,65,10,3,0,0
2019-07-31,309101,2019-08-03,6,2,0,0,0
2019-07-03,163565,2019-07-04,108,97,16,2,0
2019-08-18,115653,2019-08-30,14,2,1,0,0
2019-07-11,909917,2019-07-11,4,3,0,0,0
2019-08-20,202137,2019-08-25,8,2,1,0,0
2019-07-04,475968,2019-07-04,26,6,1,0,0
2019-08-31,134682,2019-09-01,33,2,1,0,0
2019-08-18,139341,2019-08-18,21,5,1,0,0
2019-07-28,139245,2019-07-28,17,2,1,0,0
2019-07-19,193433,2019-07-19,69,7,2,0,0
2019-09-05,263314,2019-09-07,5,2,0,0,0
2019-07-17,139402,2019-07-26,329,317,93,5,0
2019-07-21,201878,2019-07-26,2,2,0,0,0
2019-07-11,105886,2019-07-11,27,4,1,0,0
2019-07-05,193208,2019-07-05,336,229,67,10,0
2019-09-12,145347,2019-09-12,63,5,1,0,0
2019-08-26,546580,2019-08-31,1,1,0,0,0
2019-09-04,115598,2019-09-20,10,3,0,0,0
2019-08-17,113822,2019-08-18,15,1,0,0,0
2019-07-17,435771,2019-07-22,4,4,1,0,0
2019-09-11,209589,2019-09-11,24,8,2,0,0
2019-07-17,263688,2019-07-17,16,3,0,0,0
2019-08-31,112313,2019-09-07,19,6,1,0,0
2019-09-14,644564,2019-09-14,8,4,1,0,0
2019-09-01,385870,2019-09-06,27,15,4,1,0
2019-08-09,169532,2019-08-09,61,3,1,0,0
2019-07-14,250296,2019-07-15,13,3,1,0,0
2019-08-09,119487,2019-08-11,34,8,2,0,0
2019-08-19,189854,2019-08-19,19,5,1,0,0
2019-09-06,134201,2019-09-06,173,28,4,0,0
2019-08-02,623925,2019-08-02,36,8,2,0,0
2019-09-06,210387,2019-09-07,13,3,1,0,0
2019-07-05,353219,2019-07-06,10,7,2,0,0
2019-07-20,139402,2019-08-28,7,1,0,0,0
2019-07-08,173241,2019-07-12,13,3,1,0,0
2019-07-15,148412,2019-07-20,2,0,0,0,0
2019-07-07,108495,2019-07-08,33,2,1,0,0
2019-07-03,232170,2019-07-04,9,1,0,0,0
2019-09-11,136272,2019-09-12,21,9,2,0,0
2019-08-20,333597,2019-08-20,29,8,2,0,0
2019-08-30,547857,2019-08-30,75,35,7,1,0
2019-09-14,181346,2019-09-14,66,32,7,1,0
2019-07-18,325236,2019-07-20,41,17,3,0,0
2019-08-07,324814,2019-08-10,2,0,0,0,0
2019-08-14,213592,2019-08-14,92,7,2,0,0
2019-09-09,106061,2019-09-14,20,7,2,0,0
2019-07-04,669604,2019-07-15,2,2,0,0,0
2019-09-05,215087,2019-09-05,18,5,1,0,0
2019-08-22,107300,2019-08-22,42,5,1,0,0
2019-07-31,105374,2019-07-31,17,5,1,0,0
2019-07-24,810157,2019-08-16,1,1,0,0,0
2019-08-15,226584,2019-08-16,16,3,0,0,0
2019-09-01,565499,2019-09-01,29,7,1,0,0
2019-08-11,722026,2019-08-17,1,1,0,0,0
2019-09-09,700966,2019-09-09,18,3,1,0,0
2019-08-29,473884,2019-08-30,1,1,0,0,0
2019-07-08,153522,2019-07-08,61,2,0,0,0
2019-07-04,192017,2019-07-05,5,2,0,0,0
2019-07-18,390839,2019-07-18,31,2,0,0,0
2019-07-19,152151,2019-07-19,61,9,3,1,0
2019-07-07,194109,2019-07-07,18,6,1,0,0
2019-08-20,130387,2019-10-19,1,1,0,0,0
2019-08-17,107357,2019-08-17,31,7,2,0,0
2019-07-26,113070,2019-07-27,35,8,2,0,0
2019-09-03,149423,2019-09-03,58,6,1,0,0
2019-07-30,488663,2019-07-31,4,3,1,0,0
2019-08-06,220077,2019-08-08,21,4,1,0,0
2019-07-26,422151,2019-07-26,29,3,1,0,0
2019-07-06,273541,2019-07-06,25,3,1,0,0
2019-07-17,202174,2019-07-19,3,1,0,0,0
2019-09-14,621642,2019-09-14,9,3,1,0,0
2019-07-06,313741,2019-07-06,129,20,5,1,0
2019-08-22,109477,2019-08-24,14,9,2,0,0
2019-08-22,462286,2019-08-23,6,3,0,0,0
2019-08-27,216174,2019-08-27,24,6,2,0,0
2019-07-15,170041,2019-07-17,3,1,0,0,0
2019-08-10,217302,2019-08-10,61,9,1,0,0
2019-07-02,252064,2019-07-04,72,6,2,0,0
2019-07-12,122306,2019-07-12,72,7,1,0,0
2019-08-19,176932,2019-08-21,1,0,0,0,0
2019-08-22,131921,2019-08-22,44,12,3,0,0
2019-07-17,352914,2019-07-17,27,1,0,0,0
2019-08-31,242055,2019-09-01,15,3,1,0,0
2019-07-28,267368,2019-07-29,14,2,0,0,0
2019-09-09,278745,2019-09-27,6,1,0,0,0
2019-07-07,108291,2019-07-07,62,3,1,0,0
2019-09-05,142091,2019-09-05,20,2,0,0,0
2019-07-26,192864,2019-07-27,27,2,1,0,0
2019-09-12,262209,2019-10-11,2,1,0,0,0
2019-09-01,112312,2019-09-01,264,63,15,2,0
2019-09-11,268129,2019-09-11,53,52,15,1,0
2019-09-10,778629,2019-09-20,16,5,1,0,0
2019-08-11,112743,2019-09-20,6,2,1,0,0
2019-07-08,123105,2019-07-10,5,3,0,0,0
2019-09-03,119487,2019-09-03,356,49,12,1,0
2019-07-30,351629,2019-07-30,34,7,1,0,0
2019-08-04,122638,2019-08-04,39,3,1,0,0
2019-08-09,307525,2019-08-10,14,2,0,0,0
2019-08-01,257154,2019-08-01,30,8,2,0,0
2019-08-14,1046245,2019-08-15,7,5,1,0,0
2019-07-03,115586,2019-07-06,19,8,2,0,0
2019-07-04,108452,2019-07-04,59,10,3,0,0
2019-07-09,116451,2019-07-09,141,31,7,1,0
2019-08-30,229036,2019-08-30,87,19,4,0,0
2019-08-16,163310,2019-08-17,68,11,3,1,0
2019-07-15,147872,2019-07-19,7,1,0,0,0
2019-07-05,113559,2019-07-08,2,1,0,0,0
2019-09-15,208703,2019-09-15,20,4,1,0,0
2019-08-16,226120,2019-08-17,12,3,0,0,0
2019-07-21,250896,2019-07-21,26,7,1,0,0
2019-08-08,134767,2019-08-10,10,4,1,0,0
2019-08-02,244228,2019-08-02,35,8,2,0,0
2019-09-05,390179,2019-09-16,2,0,0,0,0
2019-09-15,205790,2019-09-15,24,20,4,1,0
2019-07-09,174225,2019-07-17,4,4,1,0,0
2019-07-22,120129,2019-07-24,2,2,0,0,0
2019-08-16,208606,2019-08-16,11,3,1,0,0
2019-09-01,364544,2019-09-01,20,2,0,0,0
2019-07-21,198475,2019-07-22,1,0,0,0,0
2019-08-25,435771,2019-09-29,8,3,1,0,0
2019-07-18,269149,2019-07-18,48,2,1,0,0
2019-08-30,680262,2019-08-30,80,13,3,1,0
2019-08-18,130405,2019-08-30,11,2,1,0,0
2019-09-06,589771,2019-09-11,13,9,2,0,0
2019-08-30,140503,2019-08-31,46,12,3,0,0
2019-07-30,185740,2019-07-30,47,6,1,0,0
2019-08-28,212033,2019-09-03,21,3,1,0,0
2019-08-06,129814,2019-08-06,34,1,0,0,0
2019-07-05,108397,2019-07-10,3,2,1,0,0
2019-07-22,210163,2019-07-22,34,2,0,0,0
2019-09-06,121051,2019-11-24,2,2,1,0,0
2019-09-09,422789,2019-09-10,1,1,0,0,0
2019-09-04,509490,2019-09-06,32,9,2,0,0
2019-08-25,702607,2019-09-25,2,1,0,0,0
2019-08-23,265093,2019-08-23,27,6,1,0,0
2019-08-19,263273,2019-08-23,12,6,1,0,0
2019-08-16,216432,2019-09-08,2,2,1,0,0
2019-07-15,922149,2019-08-09,2,2,0,0,0
2019-08-13,259988,2019-08-30,66,6,1,0,0
2019-09-12,106303,2019-09-12,76,14,4,1,0
2019-09-12,128064,2019-09-21,12,3,0,0,0
2019-09-10,132074,2019-09-11,3,1,0,0,0
2019-07-12,490380,2019-07-12,38,6,2,0,0
2019-07-06,133926,2019-07-06,119,19,5,1,0
2019-07-08,830422,2019-07-12,5,5,1,0,0
2019-09-13,204366,2019-09-23,1,1,0,0,0
2019-08-03,264457,2019-08-03,24,2,1,0,0
2019-08-17,313568,2019-08-17,40,3,1,0,0
2019-08-08,106993,2019-08-10,19,4,1,0,0
2019-07-31,404685,2019-07-31,54,2,0,0,0
2019-09-15,275405,2019-09-15,55,13,3,0,0
2019-08-09,499102,2019-08-09,15,4,1,0,0
2019-07-22,245355,2019-08-03,7,2,0,0,0
2019-07-17,122184,2019-07-21,1,0,0,0,0
2019-07-02,310523,2019-07-02,16,3,1,0,0
2019-09-13,213791,2019-09-13,27,9,2,0,0
2019-08-10,544580,2019-08-10,67,24,4,0,0
2019-09-08,122695,2019-11-01,11,2,0,0,0
2019-07-26,812746,2019-07-26,9,2,1,0,0
2019-08-23,105771,2019-09-06,5,1,0,0,0
2019-08-01,272951,2019-08-01,19,2,0,0,0
2019-07-05,107991,2019-07-05,153,36,8,1,0
2019-08-27,440460,2019-08-27,39,3,1,0,0
2019-07-24,201591,2019-07-24,27,1,0,0,0
2019-08-06,163446,2019-08-07,41,21,5,1,0
2019-08-03,171139,2019-08-10,11,2,1,0,0
2019-09-12,262910,2019-09-13,5,3,0,0,0
2019-07-13,120983,2019-07-13,54,3,1,0,0
2019-07-15,899441,2019-07-20,4,1,0,0,0
2019-09-14,207145,2019-10-22,5,3,1,0,0
2019-08-15,242136,2019-08-16,111,7,2,0,0
2019-07-11,250987,2019-07-13,5,2,1,0,0
2019-07-20,192824,2019-07-20,173,185,52,3,0
2019-08-21,108723,2019-08-21,11,1,0,0,0
2019-07-25,645488,2019-07-25,38,8,2,0,0
2019-09-15,125083,2019-09-28,6,3,1,0,0
2019-07-07,507514,2019-07-07,48,6,2,0,0
2019-08-12,138459,2019-10-11,2,2,1,0,0
2019-07-04,108570,2019-07-05,30,14,4,0,0
2019-09-15,256855,2019-09-21,6,2,0,0,0
2019-07-22,210885,2019-07-22,52,7,1,0,0
2019-07-20,621642,2019-07-20,41,1,0,0,0
2019-08-26,121051,2019-08-26,177,33,6,1,0
2019-09-09,371779,2019-09-13,26,15,2,0,0
2019-09-13,491870,2019-09-14,0,0,0,0,0
2019-08-16,125996,2019-08-16,171,25,7,1,0
2019-07-06,653805,2019-07-06,22,5,1,0,0
2019-08-07,206990,2019-08-09,6,2,1,0,0
2019-07-03,107450,2019-07-03,188,51,13,1,0
2019-07-13,278458,2019-07-13,363,67,18,2,0
2019-07-14,778787,2019-07-14,163,15,4,0,0
2019-08-21,150919,2019-08-21,59,12,2,0,0
2019-07-24,134201,2019-07-24,21,1,0,0,0
2019-08-02,147558,2019-08-09,3,3,1,0,0
2019-08-18,696326,2019-08-18,31,4,1,0,0
2019-08-24,493996,2019-08-24,4,4,1,0,0
2019-09-12,142091,2019-09-12,21,5,1,0,0
2019-09-08,115131,2019-09-14,8,2,0,0,0
2019-08-05,148557,2019-08-06,12,2,1,0,0
2019-08-10,121235,2019-08-10,22,4,1,0,0
2019-07-03,543855,2019-07-05,150,36,7,1,0
2019-09-15,358966,2019-09-15,21,3,1,0,0
2019-08-09,248984,2019-08-09,36,18,4,0,0
2019-09-15,127358,2019-09-21,13,6,1,0,0
2019-08-23,129064,2019-08-23,65,3,1,0,0
2019-08-29,138790,2019-08-29,23,2,0,0,0
2019-08-25,170409,2019-08-26,6,2,1,0,0
2019-09-10,263748,2019-09-10,33,4,1,0,0
2019-09-08,239924,2019-09-08,20,1,0,0,0
2019-07-17,268783,2019-08-10,7,1,0,0,0
2019-07-01,258851,2019-07-02,11,1,0,0,0
2019-08-29,547562,2019-08-30,3,1,0,0,0
2019-08-20,204205,2019-09-03,4,2,0,0,0
2019-07-03,185861,2019-07-27,8,2,1,0,0
2019-08-02,108802,2019-08-12,2,1,0,0,0
2019-08-07,186504,2019-08-07,148,42,12,2,0
2019-09-02,196431,2019-09-20,2,2,0,0,0
2019-07-16,237052,2019-08-31,7,3,1,0,0
2019-08-24,194329,2019-08-28,2,2,0,0,0
2019-08-19,201560,2019-08-19,19,2,1,0,0
2019-08-15,792930,2019-08-17,35,31,6,1,0
2019-08-25,142052,2019-09-14,15,15,2,0,0
2019-08-27,711769,2019-09-01,65,6,2,0,0
2019-07-08,188599,2019-08-17,3,3,1,0,0
2019-09-05,422087,2019-09-07,7,5,1,0,0
2019-09-04,113308,2019-09-04,26,3,0,0,0
2019-09-10,149496,2019-09-14,3,1,0,0,0
2019-07-13,122043,2019-07-13,195,132,35,6,0
2019-09-12,242248,2019-09-12,59,5,1,0,0
2019-09-03,117814,2019-09-13,18,8,1,0,0
2019-08-15,191618,2019-08-15,40,8,2,0,0
2019-08-31,153325,2019-09-01,61,14,2,0,0
2019-07-20,215830,2019-07-20,107,13,2,0,0
2019-07-22,367857,2019-07-27,1,1,0,0,0
2019-08-08,495444,2019-08-11,3,2,0,0,0
2019-07-17,208921,2019-07-18,7,1,0,0,0
2019-08-25,911462,2019-08-25,12,4,1,0,0
2019-09-09,126171,2019-09-09,131,28,8,1,0
2019-08-01,273427,2019-08-01,262,24,4,0,0
2019-08-02,120144,2019-08-03,73,9,2,0,0
2019-07-18,108379,2019-09-07,1,1,0,0,0
2019-07-12,474003,2019-07-19,1,1,0,0,0
2019-07-10,709197,2019-07-14,11,4,1,0,0
2019-08-20,150788,2019-08-21,13,1,0,0,0
2019-09-01,460773,2019-09-01,25,2,0,0,0
2019-07-22,113449,2019-07-22,35,3,0,0,0
2019-08-28,151084,2019-08-28,19,3,1,0,0
2019-08-14,108709,2019-08-14,19,2,0,0,0
2019-08-04,240837,2019-08-04,38,2,0,0,0
2019-07-13,112575,2019-07-13,67,18,5,0,0
2019-08-17,182932,2019-08-17,118,90,25,2,0
2019-08-07,124453,2019-08-08,30,15,4,1,0
2019-08-22,107259,2019-08-22,184,33,7,1,0
2019-08-10,124534,2019-08-10,27,5,1,0,0
2019-07-25,112505,2019-07-27,26,22,7,1,0
2019-08-27,143237,2019-09-10,6,4,1,0,0
2019-07-31,403822,2019-07-31,16,2,0,0,0
2019-07-12,112173,2019-07-13,5,2,0,0,0
2019-08-04,106866,2019-08-04,67,10,2,0,0
2019-07-28,450083,2019-07-28,44,1,0,0,0
2019-08-06,309101,2019-08-17,2,1,0,0,0
2019-08-11,118410,2019-08-11,51,4,1,0,0
2019-08-05,246262,2019-08-05,56,2,0,0,0
2019-08-12,410322,2019-08-12,48,8,2,0,0
2019-08-25,332944,2019-09-01,15,2,0,0,0
2019-08-10,468912,2019-08-10,77,13,4,1,0
2019-08-23,207132,2019-08-24,29,5,1,0,0
2019-08-14,205604,2019-09-13,1,1,0,0,0
2019-08-27,112976,2019-08-29,15,9,2,0,0
2019-08-03,201998,2019-08-04,15,0,0,0,0
2019-09-01,242513,2019-09-01,97,63,13,1,0
2019-09-05,118489,2019-09-05,123,13,2,0,0
2019-07-08,112526,2019-07-14,19,5,1,0,0
2019-08-04,269955,2019-08-04,17,5,1,0,0
2019-07-16,168988,2019-07-16,29,4,1,0,0
2019-09-06,192133,2019-09-08,40,2,1,0,0
2019-09-14,134406,2019-09-15,2,2,0,0,0
2019-07-21,769665,2019-11-08,1,1,0,0,0
2019-08-30,124487,2019-08-30,76,16,3,0,0
2019-09-02,448653,2019-09-06,168,27,4,0,0
2019-08-23,117639,2019-08-29,1,1,0,0,0
2019-07-03,111867,2019-07-03,51,15,3,0,0
2019-07-03,571546,2019-07-03,54,10,2,0,0
2019-07-16,201189,2019-07-17,3,1,0,0,0
2019-08-03,164903,2019-08-09,3,3,1,0,0
2019-08-14,223246,2019-08-14,16,2,0,0,0
2019-08-15,391825,2019-08-16,100,14,4,0,0
2019-07-03,150594,2019-07-04,37,19,4,1,0
2019-07-30,108379,2019-07-30,149,29,6,1,0
2019-08-11,570543,2019-08-11,13,1,0,0,0
2019-07-05,242513,2019-07-06,27,14,2,0,0
2019-07-05,250538,2019-07-05,46,7,2,0,0
2019-08-31,107971,2019-09-01,8,1,0,0,0
2019-07-22,258327,2019-07-26,16,1,0,0,0
2019-09-09,739086,2019-09-21,4,3,1,0,0
2019-08-06,138431,2019-08-06,41,5,1,0,0
2019-07-13,200404,2019-07-13,27,5,1,0,0
2019-09-15,323021,2019-09-15,56,10,2,0,0
2019-08-06,199229,2019-08-07,7,4,1,0,0
2019-07-14,324150,2019-08-10,4,1,0,0,0
2019-07-27,120936,2019-07-27,56,4,1,0,0
2019-07-10,495507,2019-07-10,16,3,1,0,0
2019-08-01,107769,2019-08-04,6,0,0,0,0
2019-07-26,119576,2019-07-26,57,12,2,0,0
2019-08-27,116492,2019-09-07,4,0,0,0,0
2019-07-11,191294,2019-07-11,16,4,1,0,0
2019-07-11,435771,2019-07-13,4,4,1,0,0
2019-08-03,160670,2019-08-03,67,6,1,0,0
2019-08-24,107509,2019-08-24,181,26,6,1,0
2019-08-31,340114,2019-09-01,24,1,0,0,0
2019-07-16,106061,2019-07-21,10,1,0,0,0
2019-08-28,148850,2019-09-01,122,16,3,0,0
2019-08-30,218159,2019-08-30,49,7,1,0,0
2019-07-06,130799,2019-07-06,25,4,1,0,0
2019-07-10,277215,2019-07-11,18,4,1,0,0
2019-08-17,178378,2019-08-17,55,4,1,0,0
2019-08-12,533470,2019-08-13,5,1,0,0,0
2019-07-29,139402,2019-07-31,120,41,9,1,0
2019-08-12,435771,2019-08-13,17,4,1,0,0
2019-09-07,111213,2019-09-07,64,16,4,0,0
2019-09-03,205496,2019-09-05,29,4,1,0,0
2019-07-26,120976,2019-07-28,1,1,0,0,0
2019-08-04,911456,2019-08-09,46,1,0,0,0
2019-08-13,276150,2019-08-22,10,3,1,0,0
2019-08-04,107077,2019-08-06,8,2,1,0,0
2019-07-09,142526,2019-07-09,12,3,1,0,0
2019-08-24,273581,2019-08-24,44,7,1,0,0
2019-07-09,210796,2019-07-11,28,4,1,0,0
2019-08-30,220437,2019-08-30,34,2,0,0,0
2019-08-22,117787,2019-08-23,13,3,1,0,0
2019-08-21,357937,2019-08-21,17,5,1,0,0
2019-07-18,146678,2019-07-18,47,7,1,0,0
2019-08-29,262112,2019-08-30,8,4,1,0,0
2019-09-07,152405,2019-09-07,9,2,0,0,0
2019-08-14,141863,2019-08-16,24,3,0,0,0
2019-09-01,142158,2019-09-01,12,1,0,0,0
2019-08-15,545597,2019-09-03,2,2,1,0,0
2019-09-04,324184,2019-09-28,20,2,0,0,0
2019-08-10,106699,2019-08-10,186,25,4,0,0
2019-07-08,142029,2019-07-13,5,3,1,0,0
2019-09-13,213132,2019-09-13,69,17,4,0,0
2019-08-04,335297,2019-08-04,315,16,3,0,0
2019-08-02,117853,2019-08-03,6,1,0,0,0
2019-09-01,201760,2019-09-01,37,4,1,0,0
2019-09-04,248471,2019-11-05,2,1,0,0,0
2019-09-04,499111,2019-09-05,5,2,1,0,0
2019-07-20,129036,2019-07-20,65,11,3,0,0
2019-08-23,138081,2019-08-23,62,8,1,0,0
2019-08-24,192197,2019-08-24,26,7,1,0,0
2019-07-08,913314,2019-07-09,2,1,0,0,0
2019-08-17,218456,2019-08-17,18,3,1,0,0
2019-08-16,483144,2019-08-16,38,11,2,0,0
2019-07-11,629451,2019-07-13,10,6,2,0,0
2019-09-14,220780,2019-10-12,4,1,0,0,0
2019-09-10,118552,2019-09-11,7,3,1,0,0
2019-09-15,204460,2019-09-15,10,2,0,0,0
2019-08-30,195116,2019-08-30,63,10,3,0,0
2019-08-03,1049674,2019-08-09,1,1,0,0,0
2019-08-31,435771,2019-09-12,1,1,0,0,0
2019-08-22,138286,2019-08-22,31,3,1,0,0
2019-07-17,440888,2019-07-18,4,1,0,0,0
2019-09-02,119278,2019-09-02,60,10,2,0,0
2019-08-29,206878,2019-08-30,19,4,1,0,0
2019-08-13,552610,2019-08-28,3,1,0,0,0
2019-09-13,211197,2019-09-25,2,2,0,0,0
2019-08-24,143021,2019-08-24,849,120,29,4,0
2019-09-10,118583,2019-09-20,126,50,15,2,0
2019-09-06,263082,2019-09-06,59,11,3,0,0
2019-07-30,132187,2019-08-02,6,2,0,0,0
2019-07-02,135426,2019-07-02,48,4,1,0,0
2019-08-07,107128,2019-08-07,882,85,23,2,0
2019-07-11,118583,2019-09-01,12,10,2,0,0
2019-09-13,120649,2019-09-14,14,2,0,0,0
2019-07-22,251486,2019-07-27,22,8,1,0,0
2019-09-02,138216,2019-10-24,6,2,0,0,0
2019-07-08,217793,2019-07-08,20,2,0,0,0
2019-08-11,234013,2019-08-11,17,3,1,0,0
2019-07-08,122433,2019-07-11,20,5,1,0,0
2019-07-20,453993,2019-07-20,88,54,11,1,0
2019-07-20,188640,2019-07-20,49,3,1,0,0
2019-08-08,400099,2019-09-02,1,1,0,0,0
2019-08-02,113191,2019-08-05,3,0,0,0,0
2019-07-13,170041,2019-07-13,187,37,11,1,0
2019-07-23,531985,2019-07-26,39,19,3,0,0
2019-08-31,535535,2019-08-31,66,7,1,0,0
2019-08-28,112942,2019-08-30,4,3,1,0,0
2019-08-21,150594,2019-08-21,197,76,21,3,0
2019-08-12,220909,2019-09-07,2,2,0,0,0
2019-07-01,130262,2019-07-02,2,0,0,0,0
2019-08-13,130154,2019-08-14,2,2,0,0,0
2019-08-27,123423,2019-08-27,110,23,7,1,0
2019-09-05,278745,2019-09-05,72,31,9,1,0
2019-08-03,226582,2019-09-04,8,3,1,0,0
2019-07-20,195385,2019-07-28,10,1,0,0,0
2019-07-25,219447,2019-07-27,20,5,1,0,0
2019-08-27,163310,2019-09-01,113,13,3,0,0
2019-09-07,683329,2019-09-07,107,28,6,1,0
2019-08-15,229162,2019-08-16,49,6,1,0,0
2019-08-06,467839,2019-08-06,29,2,1,0,0
2019-09-03,109276,2019-09-06,47,10,2,0,0
2019-07-17,164201,2019-07-17,44,1,0,0,0
2019-08-10,593561,2019-08-10,37,5,1,0,0
2019-07-19,125197,2019-07-27,11,2,0,0,0
2019-08-08,485672,2019-08-09,8,3,1,0,0
2019-08-30,127499,2019-08-30,127,31,6,1,0
2019-07-23,119487,2019-08-02,23,10,2,0,0
2019-08-19,187528,2019-08-24,1,1,0,0,0
2019-08-07,163446,2019-08-17,19,10,3,0,0
2019-08-06,113784,2019-08-06,17,2,1,0,0
2019-07-25,612851,2019-07-25,49,6,1,0,0
2019-09-07,151502,2019-09-07,71,24,6,1,0
2019-08-27,151099,2019-08-27,63,7,2,0,0
2019-08-08,981188,2019-08-09,9,2,0,0,0
2019-07-13,665563,2019-07-13,68,13,3,0,0
2019-08-24,106444,2019-08-24,112,25,5,1,0
2019-08-05,229316,2019-08-10,9,1,0,0,0
2019-08-10,278727,2019-08-10,38,9,3,0,0
2019-07-19,116949,2019-07-20,30,4,1,0,0
2019-07-03,216472,2019-07-06,17,7,2,0,0
2019-09-13,307886,2019-09-14,22,4,1,0,0
2019-08-30,379555,2019-08-30,56,8,1,0,0
2019-07-26,196235,2019-07-26,120,16,4,0,0
2019-09-15,141888,2019-09-15,121,23,6,1,0
2019-08-17,129966,2019-08-17,18,3,0,0,0
2019-08-25,132109,2019-08-25,32,3,1,0,0
2019-07-19,106406,2019-07-20,75,25,4,0,0
2019-09-10,252635,2019-09-11,2,1,0,0,0
2019-07-31,116591,2019-08-02,4,3,1,0,0
2019-09-06,229430,2019-09-06,63,21,5,1,0
2019-07-14,112972,2019-07-14,25,1,0,0,0
